## begin version 0.98 source file header             
## generated at 38## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  10/03/15 17:46:06  501  100000000 10247749551555
## SNS-STS-ROT1 cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 3x3 cm2 viewed area.       
## normalized to  1.6006e+14 p/pulse and  1.300 GeV (333kW@10Hz)
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error   Flux         Std. Error  
##    E             l          f(E)      s(E)         f(l)         s(l)
##    eV        Angstroms      n/sr/pulse/eV          n/sr/pulse/A  
###
  9.4406e-02   9.3082e-01   2.7149e+12   5.3672e+09   5.5070e+11   1.0887e+09
  1.0593e-01   8.7875e-01   2.3746e+12   4.9271e+09   5.7248e+11   1.1878e+09
  1.1885e-01   8.2959e-01   2.0922e+12   4.5801e+09   5.9947e+11   1.3123e+09
  1.3335e-01   7.8319e-01   1.8602e+12   4.2210e+09   6.3347e+11   1.4374e+09
  1.4962e-01   7.3938e-01   1.6556e+12   3.8868e+09   6.7005e+11   1.5731e+09
  1.6788e-01   6.9802e-01   1.4455e+12   3.7192e+09   6.9533e+11   1.7890e+09
  1.8836e-01   6.5897e-01   1.2536e+12   3.1631e+09   7.1669e+11   1.8083e+09
  2.1135e-01   6.2211e-01   1.0613e+12   2.8336e+09   7.2113e+11   1.9253e+09
  2.3714e-01   5.8731e-01   8.9305e+11   2.4744e+09   7.2117e+11   1.9982e+09
  2.6607e-01   5.5445e-01   7.5910e+11   2.1790e+09   7.2856e+11   2.0913e+09
  2.9854e-01   5.2344e-01   6.5949e+11   1.9253e+09   7.5226e+11   2.1962e+09
  3.3497e-01   4.9416e-01   6.0081e+11   1.7379e+09   8.1452e+11   2.3560e+09
  3.7584e-01   4.6652e-01   5.4405e+11   1.5600e+09   8.7660e+11   2.5135e+09
  4.2170e-01   4.4042e-01   4.7989e+11   1.1897e+09   9.1897e+11   2.2782e+09
  4.7315e-01   4.1578e-01   5.0843e+11   1.0560e+09   1.1572e+12   2.4035e+09
  5.3088e-01   3.9252e-01   4.5410e+11   9.2605e+08   1.2283e+12   2.5049e+09
  5.9566e-01   3.7057e-01   4.0338e+11   8.2025e+08   1.2968e+12   2.6370e+09
  6.6834e-01   3.4984e-01   3.6096e+11   7.4293e+08   1.3792e+12   2.8386e+09
  7.4989e-01   3.3027e-01   3.2410e+11   6.6327e+08   1.4718e+12   3.0120e+09
  8.4140e-01   3.1179e-01   2.8826e+11   5.9226e+08   1.5558e+12   3.1965e+09
  9.4406e-01   2.9435e-01   2.5985e+11   5.3792e+08   1.6668e+12   3.4505e+09
  1.0593e+00   2.7789e-01   2.2977e+11   4.6824e+08   1.7517e+12   3.5697e+09
  1.1885e+00   2.6234e-01   2.0618e+11   4.1936e+08   1.8682e+12   3.7997e+09
  1.3335e+00   2.4767e-01   1.8451e+11   3.7817e+08   1.9869e+12   4.0724e+09
  1.4962e+00   2.3381e-01   1.6531e+11   3.3498e+08   2.1158e+12   4.2873e+09
  1.6788e+00   2.2073e-01   1.4633e+11   2.9566e+08   2.2258e+12   4.4973e+09
  1.8836e+00   2.0838e-01   1.3190e+11   2.6751e+08   2.3846e+12   4.8362e+09
  2.1135e+00   1.9673e-01   1.1737e+11   2.3878e+08   2.5219e+12   5.1305e+09
  2.3714e+00   1.8572e-01   1.0496e+11   2.1219e+08   2.6803e+12   5.4187e+09
  2.6607e+00   1.7533e-01   9.3519e+10   1.8802e+08   2.8383e+12   5.7066e+09
  2.9854e+00   1.6553e-01   8.3674e+10   1.6835e+08   3.0183e+12   6.0727e+09
  3.3497e+00   1.5627e-01   7.5157e+10   1.5304e+08   3.2220e+12   6.5609e+09
  3.7584e+00   1.4753e-01   6.6961e+10   1.3497e+08   3.4118e+12   6.8769e+09
  4.2170e+00   1.3927e-01   5.9959e+10   1.2258e+08   3.6309e+12   7.4232e+09
  4.7315e+00   1.3148e-01   5.3443e+10   1.0749e+08   3.8464e+12   7.7365e+09
