## begin version 0.98 source file header             
## generated at 3
## from output of MCNPX case rot_t3m, described as:   
## mcnpx      2.6.0  07/25/17 08:44:54   11   10000000   779020005679
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 7.07 cm2 (3cm diameter tube) viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV 467kW/10Hz
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  2.6651e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.9903e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.3552e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.7646e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  4.2240e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  4.7394e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  5.3176e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  5.9665e+01   1.0000e-05   3.9590e+09   3.9590e+09 
  6.6945e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  7.5114e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  8.4279e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  9.4563e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.0610e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1905e+02   1.0000e-05   5.9253e+04   3.8242e+04 
  1.3357e+02   1.0000e-05   4.0058e+09   2.3358e+09 
  1.4987e+02   1.0000e-05   1.2347e+09   1.2344e+09 
  1.6816e+02   1.0000e-05   3.3410e+09   1.6959e+09 
  1.8868e+02   1.0000e-05   8.5984e+09   2.6045e+09 
  2.1170e+02   1.0000e-05   6.3225e+09   2.0833e+09 
  2.3753e+02   1.0000e-05   9.0017e+09   2.1865e+09 
  2.6651e+02   1.0000e-05   5.3584e+09   1.6707e+09 
  2.9903e+02   1.0000e-05   1.1029e+10   2.1054e+09 
  3.3552e+02   1.0000e-05   1.1683e+10   1.9452e+09 
  3.7646e+02   1.0000e-05   1.0935e+10   1.7594e+09 
  4.2240e+02   1.0000e-05   1.0001e+10   1.5911e+09 
  4.7394e+02   1.0000e-05   9.8678e+09   1.4762e+09 
  5.3176e+02   1.0000e-05   8.8602e+09   1.2502e+09 
  5.9665e+02   1.0000e-05   7.3250e+09   1.0394e+09 
  6.6945e+02   1.0000e-05   6.8500e+09   9.5215e+08 
  7.5114e+02   1.0000e-05   4.5698e+09   7.0055e+08 
  8.4279e+02   1.0000e-05   2.2988e+09   4.6230e+08 
  9.4563e+02   1.0000e-05   1.1864e+09   3.0325e+08 
  1.0610e+03   1.0000e-05   1.4670e+09   3.7188e+08 
  1.1905e+03   1.0000e-05   1.6144e+09   3.2804e+08 
  1.3357e+03   1.0000e-05   6.5947e+08   1.9098e+08 
  1.4987e+03   1.0000e-05   3.3754e+08   1.1990e+08 
  1.6816e+03   1.0000e-05   2.7804e+08   1.1219e+08 
  1.8868e+03   1.0000e-05   6.9887e+07   4.5077e+07 
  2.1170e+03   1.0000e-05   4.5910e+07   3.9855e+07 
  2.3753e+03   1.0000e-05   1.1019e+08   6.1486e+07 
  2.6651e+03   1.0000e-05   1.3581e+06   3.3695e+05 
  2.9903e+03   1.0000e-05   3.5968e+05   5.5354e+04 
  3.3552e+03   1.0000e-05   2.5219e+07   2.5133e+07 
  3.7646e+03   1.0000e-05   1.6123e+04   3.4680e+03 
  4.2240e+03   1.0000e-05   2.7848e+03   7.2126e+02 
  4.7394e+03   1.0000e-05   5.2142e+02   1.5153e+02 
  5.3176e+03   1.0000e-05   3.9037e+02   1.0801e+02 
  5.9665e+03   1.0000e-05   1.4842e+02   3.1449e+01 
  6.6945e+03   1.0000e-05   7.5336e+01   1.1135e+01 
  7.5114e+03   1.0000e-05   6.4831e+01   1.2811e+01 
  8.4279e+03   1.0000e-05   2.3977e+01   4.8387e+00 
  9.4563e+03   1.0000e-05   1.4288e+01   2.9748e+00 
  1.0610e+04   1.0000e-05   1.0053e+01   2.3132e+00 
  1.1905e+04   1.0000e-05   7.2834e+00   1.4188e+00 
  1.3357e+04   1.0000e-05   4.2165e+00   9.1540e-01 
  1.4987e+04   1.0000e-05   3.5553e+00   7.7576e-01 
  1.6816e+04   1.0000e-05   2.0504e+00   4.5046e-01 
  1.8868e+04   1.0000e-05   1.6504e+00   7.8674e-01 
  2.1170e+04   1.0000e-05   2.7952e-01   7.3289e-02 
  2.3753e+04   1.0000e-05   2.6088e-01   6.4202e-02 
  2.6651e+04   1.0000e-05   2.0991e-01   7.1956e-02 
  2.9903e+04   1.0000e-05   4.7347e-02   1.1415e-02 
  3.3552e+04   1.0000e-05   7.5909e-02   2.1209e-02 
  3.7646e+04   1.0000e-05   3.6755e-02   1.8870e-02 
  4.2240e+04   1.0000e-05   1.0096e-02   3.3005e-03 
  4.7394e+04   1.0000e-05   1.0224e-02   5.2632e-03 
  5.3176e+04   1.0000e-05   3.8757e-03   1.7146e-03 
  5.9665e+04   1.0000e-05   2.1619e-03   9.3653e-04 
  6.6945e+04   1.0000e-05   3.8443e-04   1.2183e-04 
  7.5114e+04   1.0000e-05   2.1490e-04   6.3159e-05 
  8.4279e+04   1.0000e-05   1.6241e-04   6.4459e-05 
  9.4563e+04   1.0000e-05   2.6360e-05   1.7722e-05 
  1.0610e+05   1.0000e-05   2.0939e-05   9.1796e-06 
  1.1905e+05   1.0000e-05   5.2298e-06   3.4888e-06 
  1.3357e+05   1.0000e-05   3.1543e-07   2.6165e-07 
  1.4987e+05   1.0000e-05   2.8797e-08   2.8788e-08 
  1.6816e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  1.8868e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  2.1170e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  2.3753e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  2.6651e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  2.9903e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  3.3552e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  3.7646e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  4.2240e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  4.7394e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  5.3176e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  5.9665e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  6.6945e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  7.5114e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  8.4279e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  9.4563e+05   1.0000e-05   0.0000e+00   0.0000e+00 
  1.0610e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1905e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  1.3357e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  1.4987e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  1.6816e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  1.8868e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  2.1170e+06   1.0000e-05   0.0000e+00   0.0000e+00 
  2.3753e+06   1.0000e-05   0.0000e+00   0.0000e+00 
